address,LATITUDE,LONGITUDE
132 ANG MO KIO AVE 3,1.371447436,103.8417836
426 HOUGANG AVE 6,1.373647438,103.8930906
833 HOUGANG CTRL,1.370869982,103.8896709
212 CHOA CHU KANG CTRL,1.382469861,103.7473479
138 BEDOK RESERVOIR RD,1.334301111,103.9131658
108 HOUGANG AVE 1,1.352773933,103.8900932
306 SERANGOON AVE 2,1.354170254,103.8668857
43 LOR 5 TOA PAYOH,1.335938753,103.8542882
629 JURONG WEST ST 65,1.342517568,103.6996678
448 PASIR RIS DR 6,1.370585669,103.9581072
161 BT MERAH CTRL,1.283912294,103.8160061
522 JURONG WEST ST 52,1.346453964,103.7166577
461 ANG MO KIO AVE 10,1.367527763,103.8574096
148 BEDOK RESERVOIR RD,1.335340885,103.911905
485 PASIR RIS DR 4,1.374417283,103.9608544
273C PUNGGOL PL,1.402303014,103.9012624
314 SEMBAWANG DR,1.4436987,103.8211922
68 BEDOK STH AVE 3,1.318750888,103.9433639
768 CHOA CHU KANG ST 54,1.394126528,103.7499616
585 WOODLANDS DR 16,1.429205974,103.7954083
808C CHOA CHU KANG AVE 1,1.375031351,103.7461866
317D ANCHORVALE RD,1.393466172,103.8879304
267 TAMPINES ST 21,1.350772788,103.9492592
683A WOODLANDS DR 62,1.440097906,103.8028926
347 KANG CHING RD,1.34050041,103.7202
17 EUNOS CRES,1.323370149,103.9044037
137 PASIR RIS ST 11,1.365158833,103.9572305
533 WOODLANDS DR 14,1.430548515,103.7920721
540 BEDOK NTH ST 3,1.331129729,103.9220926
723 JURONG WEST AVE 5,1.344426968,103.698194
129 RIVERVALE ST,1.389868754,103.902651
80B LOR 4 TOA PAYOH,1.335294011,103.8498882
176D EDGEFIELD PLAINS,1.397942406,103.9094482
646 PASIR RIS DR 10,1.378083197,103.938173
109 BISHAN ST 12,1.346750596,103.8479902
529 ANG MO KIO AVE 10,1.372343582,103.8554554
125 BT BATOK CTRL,1.351534849,103.7471585
34 CASSIA CRES,1.309640784,103.8844718
508 TAMPINES CTRL 1,1.354647683,103.9455493
172 WOODLANDS ST 13,1.433988593,103.7774905
601 CHOA CHU KANG ST 62,1.396933631,103.7449217
511 HOUGANG AVE 10,1.372074206,103.888729
87 BEDOK NTH ST 4,1.332502614,103.9385871
170 ANG MO KIO AVE 4,1.374000718,103.8364315
175 LOR 2 TOA PAYOH,1.333396388,103.8470538
352 ANG MO KIO ST 32,1.364424744,103.850864
13 LOR 7 TOA PAYOH,1.336283329,103.859027
481 SEGAR RD,1.389456481,103.7722259
197A PUNGGOL FIELD,1.399774254,103.9068498
507 BEDOK NTH AVE 3,1.332980717,103.932599
153 BISHAN ST 13,1.346085959,103.8550783
87 DAWSON RD,1.295730427,103.8097599
239 TAMPINES ST 21,1.35477157,103.9465841
262 WATERLOO ST,1.298539163,103.851856
6 REDHILL CL,1.284818245,103.8169614
526A PASIR RIS ST 51,1.367541624,103.9471054
671A JURONG WEST ST 65,1.344046608,103.7023611
95B HENDERSON RD,1.286977039,103.8215588
227C COMPASSVALE DR,1.386802298,103.901133
673B EDGEFIELD PLAINS,1.406977629,103.9110415
304 CANBERRA RD,1.445119207,103.8222596
310 YISHUN RING RD,1.431868736,103.8412423
15 REDHILL CL,1.285884083,103.8171594
222 BISHAN ST 23,1.35803525,103.8482085
886D WOODLANDS DR 50,1.437925558,103.7946196
56 NEW UPP CHANGI RD,1.324993794,103.9410826
457 YISHUN ST 41,1.420404162,103.8455388
356 WOODLANDS AVE 5,1.433275633,103.7849719
583 PASIR RIS ST 53,1.375757771,103.9471064
287D JURONG EAST ST 21,1.337869388,103.7441144
796 WOODLANDS DR 72,1.443195068,103.8030525
970 HOUGANG ST 91,1.37878538,103.880486
905 JURONG WEST ST 91,1.340470467,103.6852343
120B EDGEDALE PLAINS,1.394837781,103.9075847
404A FERNVALE LANE,1.388348217,103.8738149
667 CHOA CHU KANG CRES,1.40258974,103.7496297
570B WOODLANDS AVE 1,1.431063955,103.7904541
221B BEDOK CTRL,1.325000433,103.9344978
433 ANG MO KIO AVE 10,1.368076523,103.854353
415A FERNVALE LINK,1.389045084,103.8794153
528 BT BATOK ST 51,1.356651468,103.7510918
310 TAMPINES ST 32,1.353463207,103.9571131
164 JLN TECK WHYE,1.381159263,103.7563626
724 PASIR RIS ST 72,1.380934399,103.9362347
128 LOR 1 TOA PAYOH,1.337816161,103.8442143
291 BISHAN ST 24,1.35591015,103.8451584
271D JURONG WEST ST 24,1.350035071,103.7049079
984B BUANGKOK LINK,1.382095015,103.8806127
170A PUNGGOL FIELD,1.393560948,103.9148607
2 JLN BT MERAH,1.285706895,103.8080153
501 JELAPANG RD,1.382882267,103.7668471
808C CHAI CHEE RD,1.32789303,103.9238749
647 HOUGANG AVE 8,1.37196976,103.8803846
529 HOUGANG AVE 6,1.375468965,103.8907295
708 YISHUN AVE 5,1.428715494,103.8271691
333B ANCHORVALE LINK,1.39457896,103.8914254
310A ANG MO KIO AVE 1,1.364812552,103.8438442
317 TAMPINES ST 33,1.351538029,103.9568979
686B WOODLANDS DR 73,1.44263057,103.8063127
326 CLEMENTI AVE 5,1.314430816,103.7663583
7 MARSILING DR,1.441669065,103.7767334
11 GHIM MOH RD,1.311067355,103.7893224
274 PASIR RIS ST 21,1.364340022,103.9640289
109 ANG MO KIO AVE 4,1.370096538,103.8376878
431 TAMPINES ST 41,1.35958483,103.9507307
629 PASIR RIS DR 3,1.379006663,103.9405724
254 SIMEI ST 1,1.341866375,103.9520194
474 SEGAR RD,1.38863382,103.7723883
351 ANG MO KIO ST 32,1.364323667,103.8503076
322 HOUGANG AVE 5,1.367098554,103.8969787
95 HAVELOCK RD,1.288475431,103.8328482
271 BT BATOK EAST AVE 4,1.348172638,103.7588931
241 COMPASSVALE WALK,1.389999297,103.8976987
259 BISHAN ST 22,1.359967803,103.8422466
172 BT BATOK WEST AVE 8,1.345669039,103.7404803
230 YISHUN ST 21,1.434576233,103.8366208
662D JURONG WEST ST 64,1.336978387,103.7042794
167A PUNGGOL EAST,1.393908248,103.9151069
284 TAMPINES ST 22,1.349103845,103.9526282
133 YISHUN ST 11,1.432557372,103.8307841
218 CHOA CHU KANG CTRL,1.382837983,103.745842
6 TEBAN GDNS RD,1.321238542,103.7443418
447 JURONG WEST ST 42,1.352481247,103.7203994
315B ANG MO KIO ST 31,1.364027573,103.8474787
656 YISHUN AVE 4,1.422419196,103.8389593
856D TAMPINES ST 82,1.352097285,103.9387394
834 JURONG WEST ST 81,1.343089299,103.6940543
196A PUNGGOL FIELD,1.399203942,103.9067408
57 MARINE TER,1.306512573,103.9154848
35 TANGLIN HALT RD,1.297049718,103.7982277
271B SENGKANG CTRL,1.385455446,103.8944904
987C BUANGKOK GREEN,1.37932815,103.8777892
37 TANGLIN HALT RD,1.297772317,103.7980171
74 COMMONWEALTH DR,1.301274073,103.7964352
665 WOODLANDS RING RD,1.438012808,103.7976719
206A COMPASSVALE LANE,1.386480682,103.8967399
9 SELEGIE RD,1.303460962,103.8507093
230D TAMPINES ST 24,1.356099098,103.9515781
7 TECK WHYE AVE,1.381474449,103.7545215
130 YISHUN ST 11,1.433524981,103.8313308
402 WOODLANDS ST 41,1.431064327,103.7722589
890B TAMPINES AVE 1,1.346905558,103.9334092
446 ANG MO KIO AVE 10,1.367760951,103.8553571
339B KANG CHING RD,1.338180626,103.721189
101 YISHUN AVE 5,1.430535754,103.8276677
552 CHOA CHU KANG ST 52,1.394610617,103.7426638
525C PASIR RIS ST 51,1.369960491,103.9474521
206 TAMPINES ST 21,1.350860056,103.9523524
178 WOODLANDS ST 13,1.434640806,103.77767
262 BISHAN ST 22,1.359250112,103.842624
33 GHIM MOH LINK,1.30977118,103.784714
469C SENGKANG WEST WAY,1.396323537,103.877422
101 AH HOOD RD,1.32739679,103.844481
405 CHOA CHU KANG AVE 3,1.380217546,103.7394533
325 SERANGOON AVE 3,1.35093759,103.868683
768 PASIR RIS ST 71,1.375370676,103.9355177
171 BEDOK STH RD,1.320896768,103.9454287
324D SENGKANG EAST WAY,1.392844389,103.8913469
38 TEBAN GDNS RD,1.321138966,103.7427876
210B COMPASSVALE LANE,1.384522622,103.8997617
320 UBI AVE 1,1.328805271,103.9042805
34 JLN BT HO SWEE,1.288076876,103.8270813
108B MCNAIR RD,1.319981244,103.8590051
662C EDGEDALE PLAINS,1.401391816,103.9185139
129 LOR AH SOO,1.351518498,103.8875775
821 YISHUN ST 81,1.413317909,103.8341439
212B PUNGGOL WALK,1.400404239,103.8994843
610 BEDOK RESERVOIR RD,1.330848791,103.9122149
691B CHOA CHU KANG CRES,1.40162672,103.7515776
80 STRATHMORE AVE,1.294561391,103.8096921
269B PUNGGOL FIELD,1.403443932,103.8986665
538 WOODLANDS DR 16,1.429430697,103.7921472
846 WOODLANDS AVE 4,1.443426738,103.7936128
53 CHAI CHEE ST,1.328462891,103.9199785
506 JURONG WEST ST 52,1.349113013,103.7187648
207 ANG MO KIO AVE 1,1.365820895,103.8428478
253 COMPASSVALE ST,1.393996214,103.9001832
441A CLEMENTI AVE 3,1.314639131,103.7647977
337 WOODLANDS AVE 1,1.430717387,103.7817439
302A ANCHORVALE LINK,1.387563418,103.891211
50 LOR 5 TOA PAYOH,1.337176514,103.8525431
727 CLEMENTI WEST ST 2,1.30413678,103.7638179
652 HOUGANG AVE 8,1.372408043,103.8815982
136 SERANGOON NTH AVE 2,1.368101598,103.8749878
347 WOODLANDS AVE 3,1.433191403,103.7815949
538 PASIR RIS ST 51,1.369589558,103.9502894
523 BT BATOK ST 52,1.35669994,103.7523064
219C BEDOK CTRL,1.324855984,103.9335196
20 MARINE TER,1.303715887,103.915067
25 EUNOS CRES,1.323403316,103.9023757
160 YUNG PING RD,1.329130473,103.7215021
139 BT BATOK WEST AVE 6,1.3511032,103.7441699
139 BEDOK NTH AVE 3,1.329410011,103.9353973
134 BT BATOK WEST AVE 6,1.35159087,103.7445096
8 TG PAGAR PLAZA,1.277272573,103.8429172
531 JURONG WEST ST 52,1.349084238,103.7153429
515C TAMPINES CTRL 7,1.356967802,103.9389865
182 BEDOK NTH RD,1.326869941,103.9418328
805C KEAT HONG CL,1.372687362,103.7436182
213 BEDOK NTH ST 1,1.326352981,103.9326372
539 BEDOK NTH ST 3,1.331313866,103.9253073
101 RIVERVALE WALK,1.382764289,103.899272
422 BEDOK NTH RD,1.328689293,103.9288938
510 WEST COAST DR,1.310822503,103.760806
129 BEDOK RESERVOIR RD,1.334018667,103.9122389
460 CHOA CHU KANG AVE 4,1.377822649,103.7350124
109 PASIR RIS ST 11,1.36846368,103.9560091
621 CHOA CHU KANG ST 62,1.399146409,103.7472052
631 ANG MO KIO AVE 4,1.379557282,103.8407357
914 JURONG WEST ST 91,1.341455371,103.6879703
17 MARINE TER,1.303767822,103.914176
502 BEDOK NTH ST 3,1.331245062,103.9312443
27 DOVER CRES,1.305422783,103.7813204
355A YISHUN RING RD,1.426017176,103.8446546
143 YISHUN RING RD,1.431002594,103.8310938
510 JELAPANG RD,1.387588972,103.7689829
38 JLN RUMAH TINGGI,1.288633659,103.8096439
419 CHOA CHU KANG AVE 4,1.381925769,103.7415605
792 WOODLANDS AVE 6,1.44214857,103.8022986
112 LOR 1 TOA PAYOH,1.341553399,103.8454896
57 TEBAN GDNS RD,1.322542265,103.7375607
501 PASIR RIS ST 52,1.376009045,103.946423
334 KANG CHING RD,1.339404321,103.7229073
118C JLN MEMBINA,1.282169371,103.8263337
487A TAMPINES AVE 9,1.359550703,103.9578141
323A SENGKANG EAST WAY,1.392710078,103.8929995
227 BISHAN ST 23,1.358070547,103.8471381
217 YISHUN ST 21,1.432622676,103.8363187
112A DEPOT RD,1.281476362,103.8081481
313C SUMANG LINK,1.410628851,103.9015519
35 CIRCUIT RD,1.329158997,103.8860103
485D CHOA CHU KANG AVE 5,1.375199146,103.7389661
311 CLEMENTI AVE 4,1.31935456,103.7651093
269A PUNGGOL FIELD,1.403149047,103.8989758
3 JLN BATU,1.391730927,103.7557408
447 HOUGANG AVE 10,1.379522123,103.8947681
101 POTONG PASIR AVE 1,1.333157101,103.8683804
703 YISHUN AVE 5,1.429584898,103.8288511
557 HOUGANG ST 51,1.37994979,103.8904387
95C HENDERSON RD,1.287406406,103.8220532
32 BEDOK STH AVE 2,1.322625781,103.9378158
612D PUNGGOL DR,1.404726526,103.9076236
543 HOUGANG AVE 8,1.37785957,103.8920207
157 WOODLANDS ST 13,1.434376646,103.7747831
12 DOVER CL EAST,1.304992003,103.7858075
705 WOODLANDS DR 40,1.439756112,103.7961572
211 PASIR RIS ST 21,1.367194311,103.9611526
88 REDHILL CL,1.285840812,103.8185963
712 PASIR RIS ST 72,1.382230621,103.9381834
288D JURONG EAST ST 21,1.33972149,103.74409
443B FAJAR RD,1.381017228,103.7695952
272D JURONG WEST ST 24,1.351129349,103.7044448
609 ELIAS RD,1.375487344,103.9427274
509B YISHUN AVE 4,1.41379976,103.8401319
780F WOODLANDS CRES,1.447777265,103.8011484
223 LOR 8 TOA PAYOH,1.341264797,103.8555528
125 HOUGANG AVE 1,1.352409842,103.8864916
356 BT BATOK ST 31,1.361934863,103.7508695
509A YISHUN AVE 4,1.413710707,103.8395282
30 JLN KLINIK,1.287669769,103.8282029
356A ADMIRALTY DR,1.449441345,103.8168524
641 HOUGANG AVE 8,1.371276006,103.8800587
416 WOODLANDS ST 41,1.428369499,103.77376
330 YISHUN RING RD,1.430941645,103.8425748
621 YISHUN RING RD,1.418667011,103.835187
648 ANG MO KIO AVE 5,1.378238594,103.8437197
421 HOUGANG AVE 10,1.375423473,103.8947287
244 SERANGOON AVE 2,1.352495364,103.8687497
306 WOODLANDS ST 31,1.42992992,103.7746366
2C GEYLANG SERAI,1.317501461,103.8982065
287 BT BATOK EAST AVE 3,1.347137632,103.7585272
311 YISHUN RING RD,1.43157507,103.8408153
874 WOODLANDS ST 82,1.442932344,103.7895457
31 MARSILING DR,1.442985955,103.7723427
285 TAMPINES ST 22,1.350010742,103.9528161
123 MARSILING RISE,1.439112423,103.7789491
869 WOODLANDS ST 83,1.442594349,103.7939931
405B FERNVALE LANE,1.389002004,103.8736702
103 BEDOK NTH AVE 4,1.333482588,103.9375425
506 BT BATOK ST 52,1.352248316,103.7546638
31 EUNOS CRES,1.320389363,103.901842
930 TAMPINES ST 91,1.34596292,103.9396148
683C CHOA CHU KANG CRES,1.404678619,103.7463149
505 WEST COAST DR,1.312280541,103.7599815
305 CLEMENTI AVE 4,1.322061089,103.766014
317 SEMBAWANG VISTA,1.445934524,103.8204306
332C ANCHORVALE LINK,1.395002196,103.891961
912 HOUGANG ST 91,1.37849281,103.8840164
122 SENGKANG EAST WAY,1.386551487,103.9067415
838 TAMPINES ST 82,1.350853252,103.9353799
630 ANG MO KIO AVE 4,1.380541389,103.8410683
211 JURONG EAST ST 21,1.338669111,103.7402925
237 LOR 1 TOA PAYOH,1.339773151,103.8522423
229 SERANGOON AVE 4,1.355981994,103.8702771
107A EDGEFIELD PLAINS,1.397198794,103.9068258
626 HOUGANG AVE 8,1.369813241,103.882211
455 HOUGANG AVE 10,1.377482706,103.8954334
894B WOODLANDS DR 50,1.436009439,103.7895075
79 BEDOK NTH RD,1.327691945,103.9407637
4 CHANGI VILLAGE RD,1.389096356,103.9874628
715 CLEMENTI WEST ST 2,1.303153603,103.7619437
56 TEBAN GDNS RD,1.322201642,103.7377517
139 SIMEI ST 1,1.34668351,103.9565613
69 TELOK BLANGAH HTS,1.275583428,103.810314
116 YISHUN RING RD,1.435027502,103.8281349
793 WOODLANDS AVE 6,1.442394113,103.8028495
449 BT PANJANG RING RD,1.384170966,103.772387
152 ANG MO KIO AVE 5,1.376687626,103.8401595
91 DAWSON RD,1.295340411,103.8125852
708 TAMPINES ST 71,1.357992007,103.9368925
16 HOUGANG AVE 3,1.362822217,103.8910466
212 BT BATOK ST 21,1.347192811,103.7522173
352 CLEMENTI AVE 2,1.314278602,103.7713506
253 PASIR RIS ST 21,1.368154476,103.9630744
588A ANG MO KIO ST 52,1.372076889,103.8527861
308B ANCHORVALE RD,1.389930951,103.8865607
222 PENDING RD,1.375213345,103.7740957
842B TAMPINES ST 82,1.35132562,103.9369211
672A YISHUN AVE 4,1.418752672,103.8413886
453 FAJAR RD,1.385414239,103.7716808
88 DAWSON RD,1.29579395,103.8092648
152 WOODLANDS ST 13,1.435067117,103.7742313
445 TAMPINES ST 42,1.358302422,103.9506584
102 ANG MO KIO AVE 3,1.370650092,103.8394103
672A JURONG WEST ST 65,1.343724747,103.7009391
711 HOUGANG AVE 2,1.366338632,103.8877752
308 BT BATOK ST 31,1.358550292,103.7481047
303 HOUGANG AVE 5,1.367970829,103.8947129
226 PENDING RD,1.375236556,103.7723684
758 JURONG WEST ST 74,1.350154946,103.7003472
457 TAMPINES ST 42,1.357866676,103.9536421
121 HOUGANG AVE 1,1.353860593,103.8869365
340A SEMBAWANG CL,1.447533901,103.8178923
677B PUNGGOL DR,1.405364683,103.909509
38 CIRCUIT RD,1.327957357,103.8860804
429 ANG MO KIO AVE 3,1.369089458,103.8534215
526 BT BATOK ST 51,1.357188206,103.7511239
530 JURONG WEST ST 52,1.348532872,103.7154681
555 JURONG WEST ST 42,1.353668605,103.7188531
325 SEMBAWANG CRES,1.444504744,103.818706
615 ANG MO KIO AVE 4,1.377463413,103.8391301
135 MARSILING RD,1.437569562,103.7777638
107 TOWNER RD,1.319795086,103.8604358
356 YISHUN RING RD,1.425310512,103.8454557
625 HOUGANG AVE 8,1.37009813,103.8816713
504 SERANGOON NTH AVE 4,1.373878432,103.8763079
924 HOUGANG AVE 9,1.376295016,103.882146
97 JLN DUA,1.308946249,103.8883889
43 TEBAN GDNS RD,1.321102559,103.741674
159 LOR 1 TOA PAYOH,1.330745429,103.8456012
208 NEW UPP CHANGI RD,1.325699735,103.9310746
531 WOODLANDS DR 14,1.430923426,103.792754
532 JELAPANG RD,1.385021016,103.764558
636 BEDOK RESERVOIR RD,1.33105257,103.904387
796A YISHUN RING RD,1.419356831,103.8330734
840 WOODLANDS ST 82,1.443812821,103.7924011
433 HOUGANG AVE 8,1.37614024,103.8938237
36 JLN RUMAH TINGGI,1.288494662,103.808777
219 BT BATOK ST 21,1.347207298,103.7549997
412 WOODLANDS ST 41,1.428140108,103.7728219
730 YISHUN ST 71,1.427233299,103.831528
122 TECK WHYE LANE,1.378518984,103.7496307
27 TELOK BLANGAH WAY,1.274468661,103.8214741
773 WOODLANDS DR 60,1.447472825,103.7977161
705 JURONG WEST ST 71,1.340912429,103.694651
342 BT BATOK ST 34,1.362583231,103.7485749
20 DOVER CRES,1.306722574,103.7835241
536 ANG MO KIO AVE 10,1.374473785,103.8541005
247 BT BATOK EAST AVE 5,1.349927212,103.7569803
813B YISHUN RING RD,1.417389133,103.8323685
2A WOODLANDS CTR RD,1.440743633,103.7711825
609 CLEMENTI WEST ST 1,1.304092426,103.7655221
255 TAMPINES ST 21,1.352743287,103.9503836
224 TAMPINES ST 23,1.355384935,103.9534885
352 TAMPINES ST 33,1.354165275,103.9624426
219 LOR 8 TOA PAYOH,1.342764332,103.8558726
525 JURONG WEST ST 52,1.347316362,103.7163296
103 SPOTTISWOODE PK RD,1.274660969,103.8352798
236 BT BATOK EAST AVE 5,1.349336423,103.7559635
859 WOODLANDS ST 83,1.439881884,103.7939668
702 YISHUN AVE 5,1.429815405,103.8294672
507 JURONG WEST ST 52,1.349027089,103.7184299
113 BISHAN ST 12,1.347231851,103.848809
469 JURONG WEST ST 41,1.348494412,103.7212452
531 SERANGOON NTH AVE 4,1.374819362,103.8751253
167 BISHAN ST 13,1.348003411,103.8553957
526B PASIR RIS ST 51,1.367892757,103.9470327
102 GANGSA RD,1.379107628,103.7681538
12 MARINE TER,1.304607086,103.9157399
234 PASIR RIS DR 4,1.373288037,103.96183
537 WOODLANDS DR 16,1.429657857,103.7925829
268C PUNGGOL FIELD,1.403474149,103.8979384
723 WOODLANDS AVE 6,1.445372524,103.7989678
299 YISHUN ST 20,1.43630991,103.834571
487B TAMPINES ST 45,1.360265249,103.9583724
232A SERANGOON AVE 2,1.354254191,103.868543
526 WOODLANDS DR 14,1.432896143,103.7927681
669D JURONG WEST ST 64,1.343430833,103.7032581
800 YISHUN RING RD,1.418725167,103.8321104
568 CHOA CHU KANG ST 52,1.395670287,103.7462828
520 SERANGOON NTH AVE 4,1.372035491,103.8737244
132 CHOA CHU KANG AVE 1,1.381061992,103.750796
12C MARSILING LANE,1.441085877,103.7777812
272C SENGKANG CTRL,1.384273327,103.893821
62 MARINE DR,1.302670233,103.9090404
152 SERANGOON NTH AVE 1,1.369347268,103.872614
606 HOUGANG AVE 4,1.370677344,103.885941
402 PANDAN GDNS,1.320755478,103.7495197
744 PASIR RIS ST 71,1.377469238,103.9352123
60 CIRCUIT RD,1.325552536,103.8865328
443B FERNVALE RD,1.391183805,103.8739461
494D TAMPINES ST 43,1.363800158,103.9534387
194A BT BATOK WEST AVE 6,1.344680501,103.7455139
438 FAJAR RD,1.382776617,103.7702967
147 GANGSA RD,1.376020766,103.76549
653 SENJA LINK,1.386925907,103.7639462
314A ANCHORVALE LINK,1.390963468,103.8891468
860A TAMPINES AVE 5,1.35546108,103.9386503
408A FERNVALE RD,1.38876434,103.8762119
330B ANCHORVALE ST,1.396557709,103.8902405
483 JURONG WEST ST 41,1.347353056,103.7253204
248 BISHAN ST 22,1.361397156,103.8432813
44 JLN BAHAGIA,1.327409379,103.8572312
454 CHOA CHU KANG AVE 4,1.378986387,103.734822
309 YISHUN RING RD,1.432376504,103.8405877
24 HOUGANG AVE 3,1.365512261,103.8920855
316B ANCHORVALE LINK,1.392849379,103.8888208
317 WOODLANDS ST 31,1.431895935,103.7762683
388 BT BATOK WEST AVE 5,1.364850176,103.7521618
648B JURONG WEST ST 61,1.338387692,103.6981926
298 PUNGGOL CTRL,1.402617228,103.9056027
309A ANG MO KIO ST 31,1.365029333,103.8453006
838 JURONG WEST ST 81,1.343849017,103.6935081
213 LOR 8 TOA PAYOH,1.341004936,103.8544125
251 BISHAN ST 22,1.361910207,103.8441706
180A MARSILING RD,1.439043209,103.7781097
433 TAMPINES ST 43,1.359040501,103.9511326
592B MONTREAL LINK,1.450663888,103.8276019
108 PASIR RIS ST 12,1.367478779,103.9570177
679 HOUGANG AVE 8,1.371463501,103.8847446
864 YISHUN AVE 4,1.416672578,103.8392423
184 STIRLING RD,1.295609547,103.8044729
404 PANDAN GDNS,1.319816613,103.7492833
819 TAMPINES ST 81,1.348396484,103.9368087
684A JURONG WEST ST 64,1.343998374,103.7039272
432 JURONG WEST ST 42,1.352563729,103.7235695
170 BOON LAY DR,1.347491868,103.7076582
152 LOR 2 TOA PAYOH,1.334167085,103.8458911
464 JURONG WEST ST 41,1.350300629,103.7223139
288 TAMPINES ST 22,1.348852774,103.9547046
187 BOON LAY AVE,1.345057736,103.7106998
865 JURONG WEST ST 81,1.349817216,103.6954447
321C ANCHORVALE DR,1.390585781,103.8916173
18 MARSILING LANE,1.443417007,103.7778612
107C EDGEFIELD PLAINS,1.396621521,103.9076007
234 BISHAN ST 22,1.358370578,103.8460914
275 TAMPINES ST 22,1.347813037,103.9504093
404 JURONG WEST ST 42,1.353922892,103.7225057
150 RIVERVALE CRES,1.392354298,103.9062606
117 EDGEFIELD PLAINS,1.395787352,103.9066178
1B CANTONMENT RD,1.277799407,103.8414034
233 TAMPINES ST 21,1.356409336,103.9475287
690E WOODLANDS DR 75,1.442165494,103.8080407
487C CHOA CHU KANG AVE 5,1.376512807,103.7391377
365 CLEMENTI AVE 2,1.312299789,103.7699438
816B KEAT HONG LINK,1.376041135,103.74846
232 BAIN ST,1.296853111,103.8533475
114 BT PURMEI RD,1.275071819,103.8258872
112 EDGEFIELD PLAINS,1.396245169,103.9070873
102 CLEMENTI ST 14,1.322285572,103.7692019
318 SERANGOON AVE 2,1.352840462,103.8671648
27 NEW UPP CHANGI RD,1.324124329,103.934921
133 BEDOK NTH AVE 3,1.327562572,103.9357346
261 JURONG EAST ST 24,1.344495689,103.7404011
223 SIMEI ST 4,1.342088992,103.9576471
842 WOODLANDS ST 82,1.443437705,103.7922554
204A COMPASSVALE DR,1.387856247,103.894681
96 MARGARET DR,1.296431313,103.8121221
404 SERANGOON AVE 1,1.347099531,103.8724732
442 CHOA CHU KANG AVE 4,1.380939699,103.7377339
451 CHOA CHU KANG AVE 4,1.380052093,103.7356514
56 STIRLING RD,1.296696151,103.8042695
208 BT BATOK ST 21,1.345903105,103.7488118
776 PASIR RIS ST 71,1.374611175,103.9371758
130 CASHEW RD,1.374011291,103.7712818
14 JLN BT MERAH,1.287861305,103.8076482
502C YISHUN ST 51,1.417323097,103.8415542
783 YISHUN RING RD,1.421839205,103.8327652
124C RIVERVALE DR,1.388096407,103.9027208
208 YISHUN ST 21,1.431022338,103.8376232
725 BEDOK RESERVOIR RD,1.337645866,103.9289908
673C JURONG WEST ST 65,1.344712135,103.7013131
470 CHOA CHU KANG AVE 3,1.378177516,103.7371072
277D COMPASSVALE LINK,1.381833459,103.8939094
630 JURONG WEST ST 65,1.342661828,103.7002088
480 JURONG WEST ST 41,1.34684766,103.7240418
714 JURONG WEST ST 71,1.34312003,103.696675
539 PASIR RIS ST 51,1.36957399,103.9505304
146 RIVERVALE DR,1.390496473,103.9061572
127 HOUGANG AVE 1,1.352917221,103.8856799
