address,mrt,mrt_dist,num_mrt_1km,mall,mall_dist,num_mall_1km,supermarket,supermarket_dist,num_supermarket_1km,hawker_dist,num_hawker_1km,park_dist,num_park_1km,school,school_dist,num_school_1km,number_school_btw_1km_2km,cityhall_dist
433 BT PANJANG RING RD,FAJAR LRT STATION,0.14046599043411845,4,Fajar Shopping Centre,0.19177079752595372,3,670446,0.19489556127981952,7,0.9101801426372164,1,1.3853205606032026,0,679944,0.33358253387820597,4,3,13.626425614554694
648 PASIR RIS DR 10,PASIR RIS MRT STATION,1.3393648661400257,0,Elias Mall,0.36753374815543294,1,510734,0.285829410583977,3,1.5495690168887712,0,0.7777350965238072,2,519524,0.10484842286752147,3,0,13.517682463840744
111 BEDOK NTH RD,BEDOK RESERVOIR MRT STATION,0.674864029732588,1,Djitsun Mall,0.8831044290382598,2,460115,0.1565817373943773,6,0.5461868849187465,3,0.9530416677463058,1,469719,0.31437861006870294,5,4,10.20622355475137
286C COMPASSVALE CRES,CHENG LIM LRT STATION,0.3577942432769193,7,Compass One,0.6873063860021347,1,540263,0.36403039265513176,8,0.8929592598446936,1,1.0844372232245032,0,545091,0.434500262181894,4,15,12.61509929223588
42 CAMBRIDGE RD,FARRER PARK MRT STATION,0.6325354879005064,3,United Square,0.7002502506894442,5,210043,0.08137641807039757,8,0.05170384522596489,3,0.6614362972884053,3,217567,0.4573104537731531,2,5,2.539585554667125
559 PASIR RIS ST 51,PASIR RIS MRT STATION,0.7716219851639834,1,White Sands,0.6980198930824084,1,514527,0.5511826089501446,4,0.7708021220084669,1,0.4378106976848736,2,529565,0.7365722577968691,2,9,13.739399129018032
484A CHOA CHU KANG AVE 5,SOUTH VIEW LRT STATION,1.0268135498723865,0,Sunshine Place,0.27891006672751434,2,680475,0.2798956346493386,3,2.4391894160760503,0,1.755933184253506,0,689814,0.37335481373978185,2,2,15.801924357803996
101 TOWNER RD,BOON KENG MRT STATION,0.06590991762368895,2,Aperia,0.9978298011578023,1,321108,0.30794831749662277,9,0.21626407059140057,3,0.7174953036333651,2,327829,0.4634998365475432,2,4,3.0757902919879188
560A JURONG WEST ST 42,LAKESIDE MRT STATION,1.0142155397837422,0,Boon Lay Shopping Centre,1.1317887577896522,0,640442,0.20674532873143905,5,0.43883084384553944,1,1.4757751582634442,0,649332,0.7428376416246519,2,4,16.14806990932072
347B YISHUN AVE 11,YISHUN MRT STATION,0.8482643511492782,1,Northpoint City,0.7739014868501887,1,760327,0.2848499289907149,12,0.3803088919615335,1,0.32150075839211967,2,768857,0.19194445458188034,4,6,14.89413412632631
226A COMPASSVALE WALK,RANGGUNG LRT STATION,0.45133652353782433,8,Rivervale Plaza,0.3292270888511485,3,540118,0.3232248740872636,8,0.9858996125495597,1,0.647050752723702,1,545166,0.20433515310022984,5,12,11.697117134561354
482 ADMIRALTY LINK,SEMBAWANG MRT STATION,0.8717353488585241,1,Sun Plaza,0.9186508882866048,1,750463,0.09119380305949223,10,1.034068449249385,0,1.6489561766276422,0,757521,0.2570052995394246,4,2,18.40086152496797
619 YISHUN RING RD,KHATIB MRT STATION,0.2898212736799338,1,Wisteria Mall,0.716455276724982,1,760849,0.23779635278118302,8,1.2725440184029573,0,1.033651688853828,0,768687,0.565384839671485,3,6,14.05795458710698
342A YISHUN RING RD,YISHUN MRT STATION,1.0604952847417566,0,Northpoint City,0.9719712601542425,1,760327,0.23741183078110556,11,0.6175050426836882,1,0.6452332083871521,2,768857,0.36679574097157913,3,6,15.221664823643982
766 JURONG WEST ST 74,PIONEER MRT STATION,1.3517598020874384,0,Gek Poh Shopping Centre,0.1174116882180066,2,640763,0.1316643541850745,3,0.9457178749298354,1,0.42557641400610535,2,649076,0.32510096493706925,3,6,18.274976795402658
625 JURONG WEST ST 61,PIONEER MRT STATION,0.4634413857809278,2,Pioneer Mall,0.1815308741701067,3,640638,0.17360019846551555,6,0.1581091614146097,1,0.7938933348424911,1,648368,0.20893653889614913,5,4,17.87161354225619
341 UBI AVE 1,UBI MRT STATION,0.4423679416372329,2,Singpost Centre,1.1305974072046139,0,400306,0.3516727682054764,2,0.7670296478921385,1,1.3604473363813765,0,408931,0.1965931354006436,2,3,6.646040335020473
508 BEDOK NTH AVE 3,BEDOK RESERVOIR MRT STATION,0.35638450725137866,1,Djitsun Mall,0.870029196920432,2,460509,0.14179267779233565,8,0.21425315795526156,4,0.894185393874698,1,469623,0.08524908424962767,4,5,10.003337977241857
413 SERANGOON CTRL,SERANGOON MRT STATION,0.06978372327439702,3,NEX,0.2493277959986186,2,556083,0.21719530737301557,5,1.0521134895342157,0,0.7526853198230856,3,556108,0.599697230330709,2,5,6.6517741306652205
626 BT BATOK CTRL,BUKIT BATOK MRT STATION,0.3035989796022867,2,West Mall,0.1896530679319846,1,658713,0.18067442010240703,11,0.888655436442219,1,1.0020222365872162,0,659243,0.6366908929250987,3,5,13.165899256840104
521 WOODLANDS DR 14,WOODLANDS MRT STATION,0.6528262090751726,3,Vista Point,0.31879497014809954,4,730548,0.3657441834766067,6,1.0702776270571073,0,1.5990402626836873,0,738853,0.360079515427108,5,6,16.860085479441157
521 SERANGOON NTH AVE 4,KOVAN MRT STATION,1.962032724174868,0,Hougang 1,0.7407498052009539,1,552542,0.2063947354250156,5,1.1076474552776205,0,0.7120675579843115,5,555855,0.17882820669640584,2,5,9.178007837696073
587 WOODLANDS DR 16,WOODLANDS SOUTH MRT STATION,0.20589291934173493,1,Vista Point,0.31045316742422147,2,730548,0.2757469092707699,4,1.4053296596214606,0,1.997678909746705,0,737888,0.524134447955253,4,6,16.238322707590008
701 CHOA CHU KANG ST 53,YEW TEE MRT STATION,0.6640945844780709,3,Limbang Shopping Centre,0.2970943600389521,4,680533,0.3504301269078756,4,1.7471523985692827,0,0.37111007336831314,2,689189,0.23521931838906524,3,6,16.03998202820676
538 ANG MO KIO AVE 5,ANG MO KIO MRT STATION,0.7549984010149341,1,Jubilee Square,0.7438544563864833,3,560525,0.3354265003230342,5,0.3366612569373984,3,0.6514101108198627,1,569228,0.4767158203525709,1,5,9.117571895299962
294 CHOA CHU KANG AVE 2,SOUTH VIEW LRT STATION,0.5185165963080405,4,Sunshine Place,0.23143115529165206,3,680410,0.23233886127407366,6,2.4462256713784,0,1.4095757942494762,0,689905,0.13332294127507596,3,4,15.556687022740944
193 LOR 4 TOA PAYOH,TOA PAYOH MRT STATION,0.4379254634089913,1,HDB Hub,0.31444360237010915,2,310192,0.09032021605959761,10,0.33656559218986165,5,0.3865363799207804,1,319320,0.7293380518110942,2,8,4.251485720242665
425 YISHUN AVE 11,YISHUN MRT STATION,1.6734954581634085,0,Wisteria Mall,0.92797143410354,1,760418,0.29894679879348734,5,0.49082896505379037,1,0.6719804527007134,1,768960,0.5561307270238224,3,2,14.30041216063886
702 PASIR RIS DR 10,PASIR RIS MRT STATION,1.5259627583856283,0,Elias Mall,0.5229883567239725,1,510734,0.15581986273324464,3,1.727417423737379,0,0.9169844873524643,2,519524,0.30517461533231255,2,1,13.540965528943756
708 PASIR RIS DR 10,PASIR RIS MRT STATION,1.457592219284769,0,Elias Mall,0.43911491530114555,1,510734,0.3436297482957129,3,1.63974781958218,0,0.7923282209039519,1,519524,0.35128135576861585,3,0,13.726749353267522
527 WOODLANDS DR 14,WOODLANDS SOUTH MRT STATION,0.5317029694792575,3,Vista Point,0.22269096428872448,4,732570,0.19812472240983803,6,1.3177372882811438,0,1.527619707180022,0,738079,0.2364727353792162,5,5,16.71172406347391
68 REDHILL CL,REDHILL MRT STATION,0.3103895410744577,1,Anchorpoint,1.1816917955468125,0,159053,0.23615362374151513,8,0.2624486219226406,5,0.8945976823324449,1,158901,0.15090977950435067,1,6,4.065688193933192
461 PASIR RIS DR 4,PASIR RIS MRT STATION,1.0858955347469321,0,Downtown East,0.7645665107909412,2,510440,0.2363464785842559,5,0.8486743211831385,1,0.7191622185475322,1,518935,0.24766959306211855,3,3,14.684673865022168
261C SENGKANG EAST WAY,SENGKANG MRT STATION,0.19104791039418628,6,Compass One,0.14177625545951367,1,545078,0.14177625545951367,7,0.8153774752199827,1,1.002164991437175,0,545091,0.3479610415122754,5,13,12.060537601899295
710 JURONG WEST ST 71,PIONEER MRT STATION,0.6485068760084026,1,Pioneer Mall,0.28981054621708,2,640638,0.29768369728233923,3,0.33530584781108586,1,0.6357877500604868,1,649223,0.5000706634063784,7,1,18.335326707704994
654C JURONG WEST ST 61,PIONEER MRT STATION,0.19278365129909106,1,Pioneer Mall,0.6467466597193091,1,627851,0.37531257840959537,5,0.5989187501757979,1,0.5212850625243162,1,648200,0.27531316111088855,3,5,17.855293018025012
108 JLN BT MERAH,TIONG BAHRU MRT STATION,0.7908580689325933,1,Tiong Bahru Plaza,0.8193704852387574,1,161026,0.3779249879986777,9,0.106965109435841,4,0.7191868996294007,3,99840,0.500271254118596,3,4,3.3350751123089095
401 HOUGANG AVE 10,HOUGANG MRT STATION,0.6478797337643363,2,Hougang Mall,0.44242223186072277,1,538766,0.43023536335594725,6,0.9786400524427984,1,0.29614436003599365,2,534793,0.18221235887797804,5,6,10.32727962034654
220 LOR 8 TOA PAYOH,BRADDELL MRT STATION,1.1009840982321601,0,Junction 8,1.220448225932251,0,310212,0.3214338112701725,4,0.3467107310982196,4,0.7406403993367292,2,319252,0.27532243708896303,5,8,5.492193006289035
213 CHOA CHU KANG CTRL,SOUTH VIEW LRT STATION,0.2956855514064643,5,Lot One,0.3948748504232054,3,689812,0.39102820376729297,8,1.6563009250515992,0,0.7822144508644844,2,689762,0.0822714640712521,3,5,15.262921793006193
596D ANG MO KIO ST 52,ANG MO KIO MRT STATION,0.27008327078549266,1,Jubilee Square,0.3554500739381374,3,560525,0.33836167045269055,7,0.39654996496914857,4,0.16581825495329902,2,569228,0.0885375257624843,2,5,8.705515693203038
671 CHOA CHU KANG CRES,YEW TEE MRT STATION,0.5589690638736283,1,Yew Tee Square,0.47201879806665825,2,689715,0.6049185014042658,2,2.254633198792922,0,1.4840605087766185,0,688268,0.13814152641239866,3,1,16.74253123633154
548 ANG MO KIO AVE 10,ANG MO KIO MRT STATION,0.896606264814141,1,AMK Hub,1.0300987411290108,0,560574,0.23468388372030669,3,0.28601759852028025,2,0.7952832245340591,2,569228,0.6049726908834836,1,6,8.837786199428995
698A HOUGANG ST 61,HOUGANG MRT STATION,0.6943884221719777,1,Hougang Green Shopping Mall,0.47112127593629355,3,530683,0.21686401263752753,7,0.48713707715519433,2,0.8494019522763242,3,538786,0.25566397964744,5,8,9.86869078419517
119 SERANGOON NTH AVE 1,KOVAN MRT STATION,1.7113593604840276,0,myVillage At Serangoon Garden,0.7517249823833118,1,552152,0.30857646724739174,5,0.6579850628624894,2,0.6876321841166113,4,555855,0.697660131321472,2,4,8.50021029126252
119 MCNAIR RD,BOON KENG MRT STATION,0.5363151159708391,3,City Square Mall,0.9175423428050123,1,321108,0.3499840891409018,11,0.40525547514391874,4,0.9216800561436823,1,327829,0.24132471513558298,2,5,2.9868072659833076
367 CLEMENTI AVE 2,CLEMENTI MRT STATION,0.7390257304448727,2,Grantral Mall,0.7383126549792062,3,120354,0.1081677250881664,7,0.18187685813808124,2,0.8958078724794555,2,129857,0.5935065124278605,2,3,9.208655071216091
289G BT BATOK ST 25,BUKIT BATOK MRT STATION,1.1143340694240258,0,West Mall,1.1957633021926541,0,650284,0.2483758910573718,4,2.0156613356444875,0,0.6230505358139022,4,659762,0.318392037136972,2,3,11.857403162796473
302 JURONG EAST ST 32,CHINESE GARDEN MRT STATION,0.32970187976655413,1,JCube,1.4087109187855493,0,600345,0.37273116723020844,3,0.3285404724272968,2,1.0225419839505365,0,609476,0.4396174072999459,4,3,14.270134934310843
16 HOLLAND DR,DOVER MRT STATION,0.7922329897789099,1,The Star Vista,1.3633233848397097,0,276696,0.3802858345554548,2,0.9902291026920808,1,0.18135584793122214,7,278790,0.2527267681249319,1,3,8.225445643362525
125 YISHUN ST 11,YISHUN MRT STATION,0.7116725831613487,1,Northpoint City,0.7574866533603687,1,760101,0.4875996179242781,7,0.3480777463256266,1,0.6567127479644648,5,768643,0.26389956779664897,4,5,15.75340903042577
6 YUNG PING RD,LAKESIDE MRT STATION,1.536985979399448,0,Taman Jurong Shopping Centre,0.5343858793372422,1,610063,0.19877523502804223,3,0.4703311495560974,1,1.1477456326811613,0,618310,0.9853774367641015,1,4,15.000295422975944
939 JURONG WEST ST 91,PIONEER MRT STATION,1.1006116955879806,0,Pioneer Mall,0.9172084554161223,1,640962,0.30395655111496284,4,0.950231620745797,1,0.7428033714100157,1,649036,0.16258247362835257,3,4,18.957082585737524
655B JURONG WEST ST 61,PIONEER MRT STATION,0.231289218011566,1,Pioneer Mall,0.6856477337796352,1,627851,0.3625114462279911,5,0.636922689712968,1,0.55817104905174,1,648200,0.2635282610112163,2,6,17.82157479452569
428 TAMPINES ST 41,TAMPINES EAST MRT STATION,0.7094801861852428,3,Tampines Mall,0.863550809717609,3,520506,0.47915246075916623,8,1.1738401161436545,0,0.49349329882636594,2,529565,0.15579687531570505,4,9,13.016464378086368
248 BANGKIT RD,BANGKIT LRT STATION,0.2353840626653667,5,Fajar Shopping Centre,0.46607057651289735,1,670256,0.2983099330877872,6,0.4630979070877722,1,0.9407097421363785,1,679944,0.2945368910767914,3,4,13.037788422082734
328 BT BATOK ST 33,BUKIT GOMBAK MRT STATION,0.6645126128766601,1,West Mall,1.4337873079359835,0,659003,0.3703350265008263,5,1.060841658249385,0,1.1261380333997135,0,659401,0.23296133685861653,2,4,13.949563988336287
7 HAIG RD,PAYA LEBAR MRT STATION,0.6416799693822842,3,KINEX,0.2579068841894105,5,437157,0.2579068841894105,13,0.20660590886780567,3,0.3414245243562896,5,427072,0.6979575899026814,1,7,5.493181269035851
642 YISHUN ST 61,KHATIB MRT STATION,0.6359154583695701,2,Wisteria Mall,0.5405701629711146,2,760849,0.5058255745998587,12,0.9279495832848043,1,0.6872571681830912,2,769026,0.3742017653041256,3,7,14.226672168139105
30 HOLLAND CL,HOLLAND VILLAGE MRT STATION,0.4543837063880582,4,Holland Road Shopping Centre,0.3126926804451404,5,278967,0.3115581829993613,8,0.40116720787242555,5,0.45664266236153506,4,148812,0.952950638202692,1,4,6.372799093069034
3 MARINE TER,KEMBANGAN MRT STATION,1.9471493769221757,0,i12 Katong,1.4176125198514842,0,440056,0.3103598285868966,4,0.2872170446806114,1,0.3364558884397034,4,449149,0.15874402040670174,3,4,7.412805139223485
99B LOR 2 TOA PAYOH,BRADDELL MRT STATION,0.1976353593836916,4,HDB Hub,0.7528246177885799,1,310095,0.19632470714130795,6,0.2530355358338581,5,0.906361302052615,1,319580,0.1559860458225294,5,3,5.069728438619961
282C SENGKANG EAST AVE,BUANGKOK MRT STATION,0.25296978079065796,6,Compass One,0.8188781398462962,2,540279,0.13369468558798067,6,0.2996882162906919,1,1.1289206700646295,0,544822,0.19792286927225064,6,10,11.122607840670623
476 SEMBAWANG DR,SEMBAWANG MRT STATION,0.44361782444536924,1,Sun Plaza,0.4683903602131466,1,751406,0.135885723900125,9,0.6608113806258115,1,1.4011530835981525,0,757714,0.12389478752814374,5,2,17.945289934799835
141 JLN BT MERAH,TIONG BAHRU MRT STATION,1.018562802431931,0,Tiong Bahru Plaza,1.0475301618673145,0,160146,0.24341164480296953,5,0.4380133795919069,3,0.7540959476784088,1,99757,0.24348926068957924,3,3,3.137731945832069
12 KG ARANG RD,MOUNTBATTEN MRT STATION,0.6084527465502747,2,Leisure Park Kallang,0.8199353977029913,1,390041,0.7808952005237254,2,0.17804427975066275,3,0.4095102179988168,4,399772,1.2380307360165355,0,3,3.62578802477229
644 BEDOK RESERVOIR RD,KAKI BUKIT MRT STATION,0.5669824182616016,2,Singpost Centre,1.760237102426665,0,400306,0.4207827076354696,4,0.9767827988257545,1,1.079723759169597,0,408931,0.5403228419767956,3,2,7.267748966103501
103 CLEMENTI ST 14,CLEMENTI MRT STATION,0.9471246821450361,1,The Clementi Mall,1.0016515875195016,0,120108,0.13170642738022925,5,0.927437037281768,1,0.45799128788873067,4,129857,0.690390873810104,2,6,9.777781308836873
801A KEAT HONG CL,SOUTH VIEW LRT STATION,0.5463091287527361,2,Keat Hong Shopping Centre,0.21479661107775036,2,680253,0.18263426398018548,5,2.286529827705477,0,1.053546726494776,0,689905,0.2605707640553756,3,3,15.175404489348804
292 YISHUN ST 22,YISHUN MRT STATION,0.8342501096654613,1,Northpoint City,0.7881364838339298,1,760293,0.09803917999569488,8,1.1043233471632052,0,0.23209537631225097,1,768959,0.31954051814806567,4,4,15.96414903819476
403 TAMPINES ST 41,TAMPINES MRT STATION,0.34146639745508656,2,Tampines Mall,0.5516718736837699,4,520506,0.20639464031591015,8,0.7045378715425581,1,0.19937470828706955,2,529176,0.46810885018592024,4,8,12.551247807392757
625A WOODLANDS DR 52,ADMIRALTY MRT STATION,0.782992233606026,2,888 Plaza,0.6145807510594438,3,730573,0.30721346536313204,6,0.7057043692863751,1,2.2745854455232477,0,738240,0.2794935679190004,4,6,16.593578824928567
617 JURONG WEST ST 65,PIONEER MRT STATION,0.5131708305106266,2,Pioneer Mall,0.38630569542026405,3,640638,0.3782751817283281,6,0.3537668161317704,1,0.8755620564658991,2,648368,0.22213268504374434,4,6,17.664582847777037
236 BT PANJANG RING RD,BANGKIT LRT STATION,0.19532712001618716,6,Fajar Shopping Centre,0.551151094932424,4,670256,0.1916958370761518,8,0.21202584039869102,1,0.6461283003358955,3,679002,0.1740829318814542,4,4,13.078362962529845
829 YISHUN ST 81,KHATIB MRT STATION,0.31695387676913,1,Wisteria Mall,0.9589910042503194,1,760845,0.24618293629963983,5,1.7184823303572223,0,0.5220932653392327,1,768687,0.4776694491693012,2,3,13.582935249460895
571 ANG MO KIO AVE 3,ANG MO KIO MRT STATION,0.5929947377761668,1,AMK Hub,0.716328745885767,2,560574,0.1925580105809298,5,0.25888095625077323,5,0.5140419363871004,1,569228,0.3849545487383595,2,4,8.509923770521624
902 JURONG WEST ST 91,PIONEER MRT STATION,1.2081242329227226,0,Pioneer Mall,1.2097843331135008,0,640962,0.6215855916840807,2,1.2240015479764133,0,0.7230409851321022,1,649037,0.1448752865860845,2,5,19.09761573688516
233 ANG MO KIO AVE 3,BRIGHT HILL MRT STATION,0.5762522140803914,2,Broadway Plaza,1.1338909121330916,0,560233,3.1693535350699427e-06,7,0.28948168478517783,3,0.5502049123845307,6,569920,0.35376933991579895,4,4,8.400839021567151
22 JLN MEMBINA,TIONG BAHRU MRT STATION,0.1579613964888948,1,Tiong Bahru Plaza,0.18495309844297517,1,168732,0.18256305065657857,12,0.4465621490861121,8,0.4043206412323143,3,169485,0.09274155975091088,2,5,2.989480312859635
424A YISHUN AVE 11,YISHUN MRT STATION,1.6062193813654309,0,Wisteria Mall,0.9536269248700906,1,760418,0.2052649113946717,6,0.41730257632102435,1,0.6186080940430689,1,768960,0.4686307571473041,3,4,14.390193935920404
537 ANG MO KIO AVE 5,ANG MO KIO MRT STATION,0.7010277025633599,1,Jubilee Square,0.6930441444598217,3,560525,0.3023003361382578,5,0.3117432545848167,3,0.5976041037063186,1,569228,0.42471710516217986,1,5,9.073627094673375
413 TAMPINES ST 41,TAMPINES MRT STATION,0.5612056607901968,2,Tampines Mall,0.772645553822442,4,520506,0.3898459546930756,8,0.8979906673895572,1,0.12379994220078806,2,529565,0.3732360775691161,2,11,12.734282498324557
788B WOODLANDS CRES,ADMIRALTY MRT STATION,0.3467720586574001,1,Woodlands Mart,0.4032447957170003,3,738344,0.3480857012579228,10,0.4223587345105742,1,2.133654064197278,0,738907,0.1779492922122048,4,5,17.582143407490573
336 ANG MO KIO AVE 1,ANG MO KIO MRT STATION,0.7436390332075195,1,AMK Hub,0.7389548594469626,1,563316,0.4711179109435878,3,0.397456039342566,3,0.5520273291478404,2,569299,0.24317172957345007,3,6,7.789576742533598
132 EDGEDALE PLAINS,CORAL EDGE LRT STATION,0.22675372171460503,7,Punggol Plaza,0.29154379494446653,2,820168,0.29588975369285025,5,1.79578486429553,0,0.7903570002879404,1,828867,0.3080420126554955,5,8,12.834241419458507
178C RIVERVALE CRES,BAKAU LRT STATION,0.5877095816849885,5,Punggol Plaza,0.6640942937560823,2,820168,0.6610527319723042,3,2.1497799771726576,0,0.8345622818768178,1,828867,0.715588661333151,4,8,12.421588758174956
820 JURONG WEST ST 81,PIONEER MRT STATION,0.9967274200743419,1,Gek Poh Shopping Centre,0.3888786256534112,2,640763,0.43694725065649764,4,0.6124965311620441,1,0.8871669319522056,2,649076,0.27762714158190593,5,3,18.41812087862069
698D HOUGANG ST 52,HOUGANG MRT STATION,0.6272927060510303,2,Hougang Green Shopping Mall,0.411556618731038,2,530683,0.36837572830151105,6,0.6413364527495337,2,0.8110411646278344,3,538786,0.2101795636149537,6,8,9.994692162721078
629 SENJA RD,SENJA LRT STATION,0.5473513387891592,4,Junction 10,0.6917029423394752,4,670628,0.18974362418791219,6,0.22997219685759154,1,0.937305180153154,1,677742,0.2875931627280353,4,6,14.599466209674604
738 PASIR RIS DR 10,PASIR RIS MRT STATION,1.5688095918397735,0,Elias Mall,0.6070539183700087,1,510734,0.0652914259274042,4,1.7849017754650194,0,0.9232484293008907,1,519524,0.32161397974462924,2,1,13.379055579584776
816 JURONG WEST ST 81,PIONEER MRT STATION,0.8608030709653638,1,Gek Poh Shopping Centre,0.40642960785446725,2,640638,0.4129272756376916,4,0.46138313575468276,1,0.880505807221286,2,649223,0.29102116627505886,4,5,18.252547556690217
945 HOUGANG ST 92,HOUGANG MRT STATION,1.3037595422686368,0,Hougang 1,0.23841825068293523,2,538692,0.23841825068293523,6,0.25639711601820386,1,0.5894060115559868,4,538784,0.33669611101217206,5,8,9.527450651981688
469 TAMPINES ST 44,TAMPINES EAST MRT STATION,0.45563031090731765,1,Loyang Point,1.297524812655462,0,520475,0.17077239962595997,5,1.4916558434334324,0,0.7748194821563393,1,529565,0.6563564866305265,3,8,13.624977154600755
896A TAMPINES ST 81,TAMPINES WEST MRT STATION,0.7359891354142323,1,Our Tampines Hub,1.0085267064107994,0,520823,0.16534065250050464,6,0.988834504689198,1,1.2299089366912463,0,529706,0.511668814578257,2,6,10.858282370157982
190 PUNGGOL CTRL,MERIDIAN LRT STATION,0.2864631003267218,8,Oasis Terraces,0.5261590920195438,3,824622,0.1523902391958489,10,1.1487814424227905,0,0.6814992529528782,1,828869,0.26294664361275605,8,6,13.391525210769851
608 CLEMENTI WEST ST 1,CLEMENTI MRT STATION,1.181312669428243,0,West Coast Plaza,0.08385539507897899,2,127371,0.10890721675814953,5,0.26011580581687344,1,0.502711127067237,5,129903,1.2440182347699587,0,4,9.594668643064484
679 WOODLANDS AVE 6,ADMIRALTY MRT STATION,0.13476819440664792,1,Admiralty Place,0.034267377202985574,3,738344,0.12908797947684575,8,0.14637439109147218,1,2.2698157732935766,0,737942,0.3016247244923084,5,6,17.157301930919637
785 YISHUN AVE 2,KHATIB MRT STATION,0.4585932829769866,2,Wisteria Mall,0.8975653663171393,2,769092,0.43436004585924914,11,1.2641255680967587,0,0.9197039934636562,1,768687,0.6134951275967379,4,6,14.32400416711529
425 JURONG WEST AVE 1,LAKESIDE MRT STATION,0.8241725419726186,1,Boon Lay Shopping Centre,1.426466656668648,0,640492,0.12985592023611095,6,0.6796371165822909,1,1.358135790732708,0,649332,0.5443958651772123,2,5,15.566600565525349
289 YISHUN AVE 6,CANBERRA MRT STATION,1.0740033878801711,0,Canberra Plaza,1.0181904941892161,0,760293,0.5119537251453637,3,1.537285443971094,0,0.5422014700887446,1,768959,0.23781249082890474,3,4,16.360388637883798
435 JURONG WEST ST 42,LAKESIDE MRT STATION,0.918921199100855,1,Boon Lay Shopping Centre,1.4061700023507628,0,640492,0.29134838403984337,5,0.6437362557352302,1,1.4471784214450156,0,649332,0.6260089338368225,2,5,15.700019911153817
853 YISHUN RING RD,KHATIB MRT STATION,0.431058956991576,1,Wisteria Mall,0.5305236306722035,1,760849,0.17939365618574507,6,1.3008060612107046,0,0.8788564910795404,1,769028,0.26951194547495677,3,6,13.739886281757345
188C RIVERVALE DR,RUMBIA LRT STATION,0.43407807645956753,6,Rivervale Mall,0.33645857787403993,2,545082,0.30265721112892857,7,1.4339770779722878,0,0.4135074931402813,1,545092,0.21065529069799,7,11,12.724068815392569
